,cat_id,mean,Forecast Date,Timestep
397,2004700685.0,33.89607699805068,05/31/2019,05/31/2019
398,2004700686.0,30.23274851516099,05/31/2019,05/31/2019
399,2004700689.0,20.9375,05/31/2019,05/31/2019
400,2004700690.0,20.9375,05/31/2019,05/31/2019
401,2004700691.0,20.657663316582916,05/31/2019,05/31/2019
402,2004700694.0,1.3863783433994823,05/31/2019,05/31/2019
403,2004700695.0,0.6875,05/31/2019,05/31/2019
404,2004700696.0,3.7838739011821763,05/31/2019,05/31/2019
405,2004700700.0,5.735818350898946,05/31/2019,05/31/2019
406,2004700701.0,9.179810209424083,05/31/2019,05/31/2019
407,2004700709.0,10.3125,05/31/2019,05/31/2019
408,2004700711.0,17.005408653846153,05/31/2019,05/31/2019
409,2004700712.0,17.64917152221413,05/31/2019,05/31/2019
410,2004700713.0,15.167703619909503,05/31/2019,05/31/2019
411,2004700714.0,9.4286203888335,05/31/2019,05/31/2019
412,2004700716.0,17.029605263157894,05/31/2019,05/31/2019
413,2004700720.0,15.70796814878153,05/31/2019,05/31/2019
414,2004700724.0,1.9207650273224044,05/31/2019,05/31/2019
415,2004700725.0,2.5520961775585698,05/31/2019,05/31/2019
416,2004700726.0,2.286178601875533,05/31/2019,05/31/2019
417,2004700727.0,8.618988447071468,05/31/2019,05/31/2019
418,2004700728.0,13.124371859296483,05/31/2019,05/31/2019
419,2004700730.0,0.6005244755244755,05/31/2019,05/31/2019
420,2004700731.0,1.7914438502673797,05/31/2019,05/31/2019
421,2004700732.0,2.2826173959445035,05/31/2019,05/31/2019
422,2004700733.0,0.5452044025157232,05/31/2019,05/31/2019
423,2004700735.0,0.5052257525083612,05/31/2019,05/31/2019
424,2004700736.0,0.5549872122762148,05/31/2019,05/31/2019
425,2004700737.0,1.0590032762096775,05/31/2019,05/31/2019
426,2004700738.0,1.1126911175828176,05/31/2019,05/31/2019
427,2004700740.0,1.136847014925373,05/31/2019,05/31/2019
428,2004700742.0,7.625,05/31/2019,05/31/2019
429,2004700743.0,7.625,05/31/2019,05/31/2019
430,2004700744.0,0.375,05/31/2019,05/31/2019
431,2004700745.0,0.375,05/31/2019,05/31/2019
432,2004700746.0,0.3328783151326053,05/31/2019,05/31/2019
433,2004700747.0,0.6088759213759214,05/31/2019,05/31/2019
434,2004700748.0,0.3393516078017923,05/31/2019,05/31/2019
435,2004700750.0,7.625,05/31/2019,05/31/2019
436,2004700751.0,0.6187229697260932,05/31/2019,05/31/2019
437,2004700752.0,0.375,05/31/2019,05/31/2019
438,2004700753.0,0.1875,05/31/2019,05/31/2019
439,2004700754.0,0.375,05/31/2019,05/31/2019
440,2004700758.0,0.20991715399610136,05/31/2019,05/31/2019
441,2004700759.0,0.5896447721179625,05/31/2019,05/31/2019
442,2004700760.0,0.4338235294117647,05/31/2019,05/31/2019
443,2004700763.0,28.506686681222707,05/31/2019,05/31/2019
444,2004700764.0,5.096976117103236,05/31/2019,05/31/2019
445,2004700765.0,0.45357963246554367,05/31/2019,05/31/2019
446,2004700766.0,0.6875,05/31/2019,05/31/2019
447,2004700767.0,0.6875,05/31/2019,05/31/2019
